,decade,title,author,act,normalizedGenre,numOfSpeakersMale,numOfSpeakersFemale,numOfActs,meanNEUTRAL,meanPOSITIVE,meanNEGATIVE,meanSKIP,meanSPEECH,countNEUTRAL,countPOSITIVE,countNEGATIVE,countSKIP,countSPEECH,totalCOUNT,percentNEUTRAL,percentPOSITIVE,percentNEGATIVE,percentSKIP,percentSPEECH
122,1780,Тоисиоков,Дашкова,2,Comedy,7,4,5,0.813219035799439,0.941540777683258,0.736436188220978,0.63719009827165,,37,2,8,17,0,64,57.8125,3.125,12.5,26.5625,0
123,1780,Тоисиоков,Дашкова,3,Comedy,7,4,5,0.777723770588636,0.676851704716682,0.833496681281499,0.585933035612106,,16,2,7,10,0,35,45.7142857142857,5.71428571428571,20,28.5714285714286,0
124,1780,Тоисиоков,Дашкова,4,Comedy,7,4,5,0.850713322802288,0.884060084819794,0.767030362039805,0.748547179003557,,41,6,16,24,0,87,47.1264367816092,6.89655172413793,18.3908045977012,27.5862068965517,0
125,1780,Тоисиоков,Дашкова,5,Comedy,7,4,5,0.787146170169879,0.763020694255829,0.838521944625037,0.665597785796438,0.711486011743546,39,5,14,14,2,74,52.7027027027027,6.75675675675676,18.9189189189189,18.9189189189189,2.7027027027027
126,1780,"Траур, или Утешенная вдова",Княжнин,1,Comedy,4,2,2,0.846798007394753,0.723073470592499,0.857526008235781,0.641375440172851,0.943579832712809,102,5,38,32,3,180,56.6666666666667,2.77777777777778,21.1111111111111,17.7777777777778,1.66666666666667
127,1780,"Траур, или Утешенная вдова",Княжнин,2,Comedy,4,2,2,0.8549581334946,0.822380793722052,0.84576327122491,0.606236351728439,0.789775878190994,94,19,29,25,2,169,55.6213017751479,11.2426035502959,17.1597633136095,14.792899408284,1.18343195266272
128,1780,Хвастун,Княжнин,1,Comedy,8,3,5,0.835644672898685,0.719428025186062,0.808501093433453,0.624650908261538,0.870411554972331,136,8,26,40,3,213,63.849765258216,3.75586854460094,12.2065727699531,18.7793427230047,1.40845070422535
129,1780,Хвастун,Княжнин,2,Comedy,8,3,5,0.824627239658282,0.82159224525094,0.748228995381175,0.597893665495672,0.98799455165863,130,16,37,38,1,222,58.5585585585586,7.20720720720721,16.6666666666667,17.1171171171171,0.450450450450451
130,1780,Хвастун,Княжнин,3,Comedy,8,3,5,0.794070935911603,0.722210208574931,0.803236629004064,0.61091377611818,,99,6,46,29,0,180,55,3.33333333333333,25.5555555555556,16.1111111111111,0
131,1780,Хвастун,Княжнин,4,Comedy,8,3,5,0.852772554363867,0.844407021999359,0.828903293923328,0.594908146347318,,99,6,38,35,0,178,55.6179775280899,3.37078651685393,21.3483146067416,19.6629213483146,0
132,1780,Хвастун,Княжнин,5,Comedy,8,3,5,0.835472702980042,0.858622872829437,0.781324665515851,0.635868199493574,,121,5,39,23,0,188,64.3617021276596,2.65957446808511,20.7446808510638,12.2340425531915,0
133,1790,Вадим Новгородский,Княжнин,1,Tragedy,5,2,5,0.650018560886383,0.933746755123138,0.873770505189896,0.65176494717598,,10,1,2,10,0,23,43.4782608695652,4.34782608695652,8.69565217391304,43.4782608695652,0
134,1790,Вадим Новгородский,Княжнин,2,Tragedy,5,2,5,0.736574451128642,0.960806667804718,0.654222275529589,0.602966678413478,,9,1,7,22,0,39,23.0769230769231,2.56410256410256,17.948717948718,56.4102564102564,0
135,1790,Вадим Новгородский,Княжнин,3,Tragedy,5,2,5,0.747973095286976,,0.694695442914963,0.571407899260521,,11,0,11,12,0,34,32.3529411764706,0,32.3529411764706,35.2941176470588,0
136,1790,Вадим Новгородский,Княжнин,4,Tragedy,5,2,5,0.666758835315704,,0.751132115721703,0.5923186759154,,6,0,8,15,0,29,20.6896551724138,0,27.5862068965517,51.7241379310345,0
137,1790,Вадим Новгородский,Княжнин,5,Tragedy,5,2,5,0.628664276003838,0.460932493209839,0.788260329853405,0.688963843716515,,10,1,11,9,0,31,32.258064516129,3.2258064516129,35.4838709677419,29.0322580645161,0
138,1790,Выбор гувернера,Фонвизин,1,Comedy,6,6,3,0.880336280276136,0.703447749217351,0.882554316520691,0.61133226454258,,82,3,10,10,0,105,78.0952380952381,2.85714285714286,9.52380952380952,9.52380952380952,0
139,1790,Выбор гувернера,Фонвизин,3,Comedy,6,6,3,0.860683263451965,0.778523236513138,0.772948980331421,0.587392091751099,,54,4,7,4,0,69,78.2608695652174,5.79710144927536,10.1449275362319,5.79710144927536,0
140,1790,Освобожденная Москва,Херасков,1,Tragedy,18,3,5,0.778348912795385,0.400432705879211,0.614533975720406,0.537182013193766,0.525977730751038,36,1,6,18,1,62,58.0645161290323,1.61290322580645,9.67741935483871,29.0322580645161,1.61290322580645
141,1790,Освобожденная Москва,Херасков,2,Tragedy,18,3,5,0.687737678226672,0.87885507941246,0.759441348910332,0.593718606492747,,19,2,10,23,0,54,35.1851851851852,3.7037037037037,18.5185185185185,42.5925925925926,0
142,1790,Освобожденная Москва,Херасков,3,Tragedy,18,3,5,0.748681932687759,0.761604592204094,0.817588068785206,0.631614113046277,,63,8,31,31,0,133,47.3684210526316,6.01503759398496,23.3082706766917,23.3082706766917,0
143,1790,Освобожденная Москва,Херасков,4,Tragedy,18,3,5,0.760944059779567,0.858264327049255,0.874075442552567,0.631496961997903,,31,1,13,23,0,68,45.5882352941176,1.47058823529412,19.1176470588235,33.8235294117647,0
144,1790,Освобожденная Москва,Херасков,5,Tragedy,18,3,5,0.665071381972386,0.423001348972321,0.83878716138693,0.683626545800103,,13,1,13,18,0,45,28.8888888888889,2.22222222222222,28.8888888888889,40,0
145,1790,Проказники,Крылов,1,Comedy,6,4,5,0.803919240508391,0.856097805500031,0.740281136333942,0.611365845799446,0.574099858601888,92,5,40,30,3,170,54.1176470588235,2.94117647058824,23.5294117647059,17.6470588235294,1.76470588235294
146,1790,Проказники,Крылов,2,Comedy,6,4,5,0.809821406097123,0.838113642732302,0.79395770629247,0.640698891992752,,132,30,30,52,0,244,54.0983606557377,12.2950819672131,12.2950819672131,21.3114754098361,0
147,1790,Проказники,Крылов,3,Comedy,6,4,5,0.846478788291707,0.836443508926191,0.765433992580934,0.645217510561148,,102,19,55,60,0,236,43.2203389830509,8.05084745762712,23.3050847457627,25.4237288135593,0
148,1790,Проказники,Крылов,4,Comedy,6,4,5,0.795603952268614,0.626656691233317,0.751177190492551,0.670684397804971,0.976345598697662,137,6,48,51,1,243,56.3786008230453,2.46913580246914,19.7530864197531,20.9876543209877,0.411522633744856
149,1790,Проказники,Крылов,5,Comedy,6,4,5,0.830281984753313,0.805907040834427,0.807103419433469,0.605567345306987,0.574534118175507,113,10,46,42,1,212,53.3018867924528,4.71698113207547,21.6981132075472,19.811320754717,0.471698113207547
150,1790,Филомела,Крылов,1,Tragedy,5,2,5,0.862609858696277,0.715707182884216,0.812657499685884,0.634587611470904,,13,1,16,21,0,51,25.4901960784314,1.96078431372549,31.3725490196078,41.1764705882353,0
151,1790,Филомела,Крылов,2,Tragedy,5,2,5,0.723541367799044,0.883122742176056,0.737528013146442,0.587084752321243,,8,2,23,15,0,48,16.6666666666667,4.16666666666667,47.9166666666667,31.25,0
152,1790,Филомела,Крылов,3,Tragedy,5,2,5,0.813330451647441,,0.793926869568072,0.559867623906869,,3,0,19,26,0,48,6.25,0,39.5833333333333,54.1666666666667,0
153,1790,Филомела,Крылов,4,Tragedy,5,2,5,0.71562973856926,,0.721323582686876,0.613859385251999,,5,0,19,9,0,33,15.1515151515152,0,57.5757575757576,27.2727272727273,0
154,1790,Филомела,Крылов,5,Tragedy,5,2,5,0.655272523562113,,0.710384652895086,0.561173839228494,,3,0,17,7,0,27,11.1111111111111,0,62.962962962963,25.9259259259259,0
155,1790,Фомушка – бабушкин внучек,Кропотов,1,Comedy,7,3,5,0.857244035974145,0.367876291275024,0.70527503490448,0.65702653995582,,80,1,5,14,0,100,80,1,5,14,0
156,1790,Фомушка – бабушкин внучек,Кропотов,2,Comedy,7,3,5,0.831480080018873,0.892420738935471,0.722152426838875,0.643703180551529,,46,4,8,10,0,68,67.6470588235294,5.88235294117647,11.7647058823529,14.7058823529412,0
157,1790,Фомушка – бабушкин внучек,Кропотов,3,Comedy,7,3,5,0.873441197302031,0.7134756843249,0.781380732854207,0.615869444608688,0.814321100711823,46,3,3,20,3,75,61.3333333333333,4,4,26.6666666666667,4
158,1790,Фомушка – бабушкин внучек,Кропотов,4,Comedy,7,3,5,0.751156174756111,0.662329196929932,0.724235320091248,0.666303683072329,,47,2,15,16,0,80,58.75,2.5,18.75,20,0
159,1790,Фомушка – бабушкин внучек,Кропотов,5,Comedy,7,3,5,0.753031075994174,0.74325367808342,0.830378316342831,0.666928207874298,,30,2,8,10,0,50,60,4,16,20,0
160,1790,Чудаки,Княжнин,1,Comedy,11,3,5,0.809854552902357,0.747926399111748,0.811194134950638,0.591424119614419,0.993285566568375,99,10,25,42,2,178,55.6179775280899,5.61797752808989,14.0449438202247,23.5955056179775,1.12359550561798
161,1790,Чудаки,Княжнин,2,Comedy,11,3,5,0.773146915766928,0.717937062184016,0.763202615082264,0.643848054312371,0.98516700665156,54,9,24,37,3,127,42.5196850393701,7.08661417322835,18.8976377952756,29.1338582677165,2.36220472440945
162,1790,Чудаки,Княжнин,3,Comedy,11,3,5,0.819418481012591,0.751687659157647,0.859668944744354,0.655243267990508,0.982162564992905,147,18,47,53,2,267,55.0561797752809,6.74157303370787,17.6029962546817,19.8501872659176,0.749063670411985
163,1790,Чудаки,Княжнин,4,Comedy,11,3,5,0.809427923947862,0.838999897241592,0.799270597321016,0.611441967579035,,103,6,54,52,0,215,47.9069767441861,2.79069767441861,25.1162790697674,24.1860465116279,0
164,1790,Чудаки,Княжнин,5,Comedy,11,3,5,0.847657362453076,0.870974252621333,0.818658148354672,0.659033955207893,0.920175731182098,119,12,47,56,1,235,50.6382978723404,5.1063829787234,20,23.8297872340426,0.425531914893617
165,1790,Ябеда,Капнист,1,Comedy,12,3,5,0.85822013583852,0.834910098995481,0.785574187007215,0.57757973245212,0.864828836917877,164,14,36,35,10,259,63.3204633204633,5.40540540540541,13.8996138996139,13.5135135135135,3.86100386100386
166,1790,Ябеда,Капнист,2,Comedy,12,3,5,0.860302592101304,0.775904456774394,0.862951758606681,0.619448680253256,0.833720505237579,138,12,29,21,10,210,65.7142857142857,5.71428571428571,13.8095238095238,10,4.76190476190476
167,1790,Ябеда,Капнист,3,Comedy,12,3,5,0.831509876556886,0.728164636171781,0.789970510100064,0.638360057459321,0.88404921690623,195,13,38,43,3,292,66.7808219178082,4.45205479452055,13.013698630137,14.7260273972603,1.02739726027397
168,1790,Ябеда,Капнист,4,Comedy,12,3,5,0.778775799132529,0.666253084937731,0.803110836325465,0.610577953358491,0.883254051208496,84,6,37,12,2,141,59.5744680851064,4.25531914893617,26.2411347517731,8.51063829787234,1.41843971631206
169,1790,Ябеда,Капнист,5,Comedy,12,3,5,0.851168926106766,0.889784298837185,0.811007451443445,0.589879702244486,0.816937764485677,128,12,42,28,3,213,60.093896713615,5.63380281690141,19.7183098591549,13.1455399061033,1.40845070422535
170,1800,Димитрий Донской,Озеров,1,Tragedy,8,2,5,0.712438729794129,0.357034862041473,0.690412372350693,0.564476177096367,,23,1,3,12,0,39,58.974358974359,2.56410256410256,7.69230769230769,30.7692307692308,0
171,1800,Димитрий Донской,Озеров,2,Tragedy,8,2,5,0.771780848503113,0.753162503242493,0.814499284539904,0.654922858757131,,19,2,7,17,0,45,42.2222222222222,4.44444444444445,15.5555555555556,37.7777777777778,0
172,1800,Димитрий Донской,Озеров,3,Tragedy,8,2,5,0.669855478264037,,0.50618708559445,0.539554603397846,,21,0,7,12,0,40,52.5,0,17.5,30,0
173,1800,Димитрий Донской,Озеров,4,Tragedy,8,2,5,0.716091472169627,,0.869791916438511,0.624782754480839,,23,0,7,20,0,50,46,0,14,40,0
174,1800,Димитрий Донской,Озеров,5,Tragedy,8,2,5,0.704355863424448,0.804912894964218,0.824461705982685,0.615295042594274,,26,2,8,15,0,51,50.9803921568627,3.92156862745098,15.6862745098039,29.4117647058824,0
175,1800,"Ермак, покоритель Сибири",Плавильщиков,1,Tragedy,7,2,5,0.738687584400177,0.529460571706295,0.792856708168984,0.654287341568205,,25,4,8,9,0,46,54.3478260869565,8.69565217391304,17.3913043478261,19.5652173913044,0
176,1800,"Ермак, покоритель Сибири",Плавильщиков,2,Tragedy,7,2,5,0.795271501876414,0.683348843455315,0.76522202603519,0.616622511545817,,32,10,16,15,0,73,43.8356164383562,13.6986301369863,21.9178082191781,20.5479452054795,0
177,1800,"Ермак, покоритель Сибири",Плавильщиков,3,Tragedy,7,2,5,0.747946832577388,0.833250015974045,0.778157217936082,0.665259493248803,,15,6,11,14,0,46,32.6086956521739,13.0434782608696,23.9130434782609,30.4347826086957,0
178,1800,"Ермак, покоритель Сибири",Плавильщиков,4,Tragedy,7,2,5,0.831895883436556,,0.858272389361733,0.584788598120213,,27,0,19,8,0,54,50,0,35.1851851851852,14.8148148148148,0
179,1800,"Ермак, покоритель Сибири",Плавильщиков,5,Tragedy,7,2,5,0.797774693545173,0.695395916700363,0.807327598333359,0.56801511482759,,17,6,14,11,0,48,35.4166666666667,12.5,29.1666666666667,22.9166666666667,0
180,1800,Модная лавка,Крылов,1,Comedy,6,5,3,0.799595018023068,0.87368196911282,0.833616917686803,0.665442479106615,,97,9,28,53,0,187,51.8716577540107,4.81283422459893,14.9732620320856,28.3422459893048,0
181,1800,Модная лавка,Крылов,2,Comedy,6,5,3,0.788261122402103,0.823591405695135,0.779154735452989,0.748541515539674,0.992027461528778,87,11,34,68,1,201,43.2835820895522,5.4726368159204,16.9154228855721,33.8308457711443,0.497512437810945
182,1800,Модная лавка,Крылов,3,Comedy,6,5,3,0.813613845268264,0.7504826237758,0.794263818434307,0.695308214163079,0.570419311523438,128,12,49,68,1,258,49.6124031007752,4.65116279069768,18.9922480620155,26.3565891472868,0.387596899224806
183,1800,"Неслыханное диво, или честный секретарь",Судовщиков,1,Comedy,7,2,3,0.794047410955134,0.803947353363037,0.759257323543231,0.65818357016101,0.741738299528758,97,5,30,33,3,168,57.7380952380952,2.97619047619048,17.8571428571429,19.6428571428571,1.78571428571429
184,1800,"Неслыханное диво, или честный секретарь",Судовщиков,2,Comedy,7,2,3,0.823059942500264,0.904440075159073,0.840955597162247,0.637341878630898,0.715056300163269,102,2,35,44,2,185,55.1351351351351,1.08108108108108,18.9189189189189,23.7837837837838,1.08108108108108
185,1800,"Неслыханное диво, или честный секретарь",Судовщиков,3,Comedy,7,2,3,0.86092824145915,0.771048659458756,0.755222522550159,0.674411887028178,0.855477069105421,126,16,36,61,7,246,51.219512195122,6.50406504065041,14.6341463414634,24.7967479674797,2.84552845528455
186,1800,Пирог,Крылов,1,Comedy,6,3,1,0.835068516912516,0.844168541332086,0.822639566144826,0.643763890554165,0.810583617006029,171,48,81,87,7,394,43.4010152284264,12.1827411167513,20.5583756345178,22.0812182741117,1.77664974619289
187,1800,Подщипа или Трумф,Крылов,1,Comedy,5,3,2,0.819914453703424,0.855423549811045,0.826627649758991,0.749921322502989,,23,3,19,47,0,92,25,3.26086956521739,20.6521739130435,51.0869565217391,0
188,1800,Подщипа или Трумф,Крылов,2,Comedy,5,3,2,0.838846872959818,0.780690725360598,0.732942660008707,0.757583807222545,0.562498986721039,56,14,31,96,1,198,28.2828282828283,7.07070707070707,15.6565656565657,48.4848484848485,0.505050505050505
189,1800,Сонный порошок или похищенная крестьянка,Крылов,1,NotStated,5,3,3,0.809312598237509,0.820002699599547,0.720309098561605,0.641729005745479,0.795367285609245,79,17,12,21,4,133,59.3984962406015,12.781954887218,9.02255639097744,15.7894736842105,3.00751879699248
190,1800,Сонный порошок или похищенная крестьянка,Крылов,2,NotStated,5,3,3,0.818074966879452,0.724457453936338,0.823271056880122,0.633600029253191,0.684039533138275,85,8,23,31,3,150,56.6666666666667,5.33333333333333,15.3333333333333,20.6666666666667,2
191,1800,Сонный порошок или похищенная крестьянка,Крылов,3,NotStated,5,3,3,0.806652972969828,0.712782958620473,0.773909852973053,0.663713343003217,,79,19,28,34,0,160,49.375,11.875,17.5,21.25,0
192,1800,Урок дочкам,Крылов,0,Comedy,4,5,0,0.795980164424969,0.769775619340497,0.789828576824882,0.649816754373532,0.743610620498657,183,43,77,103,3,409,44.7432762836186,10.5134474327628,18.8264058679707,25.1833740831296,0.733496332518338
193,1810,Антигона,Капнист,1,Tragedy,5,2,5,0.742684982717037,,0.651653575045722,0.5625716984272,,8,0,7,10,0,25,32,0,28,40,0
194,1810,Антигона,Капнист,2,Tragedy,5,2,5,0.640616862103343,,0.737563664714495,0.632969532161951,,16,0,12,8,0,36,44.4444444444444,0,33.3333333333333,22.2222222222222,0
195,1810,Антигона,Капнист,3,Tragedy,5,2,5,0.768958519399166,0.656216114759445,0.758463660875956,0.583649560809135,,20,2,9,6,0,37,54.0540540540541,5.40540540540541,24.3243243243243,16.2162162162162,0
196,1810,Антигона,Капнист,4,Tragedy,5,2,5,0.664354367388619,,0.563165217638016,0.546742049356302,,9,0,6,12,0,27,33.3333333333333,0,22.2222222222222,44.4444444444444,0
197,1810,Антигона,Капнист,5,Tragedy,5,2,5,0.663846038281918,0.941689193248749,0.733496743771765,0.66229020886951,,4,1,18,9,0,32,12.5,3.125,56.25,28.125,0
198,1810,"Вельзен, или освобожденная Голландия",Глинка,1,Tragedy,17,1,5,0.743166384371844,0.681940078735352,0.671266502141953,0.549347145689858,,11,1,10,9,0,31,35.4838709677419,3.2258064516129,32.258064516129,29.0322580645161,0
199,1810,"Вельзен, или освобожденная Голландия",Глинка,2,Tragedy,17,1,5,0.862365904607271,0.475370511412621,0.750243473052979,0.634512833186558,,19,2,15,14,0,50,38,4,30,28,0
200,1810,"Вельзен, или освобожденная Голландия",Глинка,3,Tragedy,17,1,5,0.758640052080154,0.734009186426799,0.862116275089128,0.625365325382778,,25,3,14,35,0,77,32.4675324675325,3.8961038961039,18.1818181818182,45.4545454545455,0
201,1810,"Вельзен, или освобожденная Голландия",Глинка,4,Tragedy,17,1,5,0.686498280833749,0.810884247223536,0.749005072883197,0.687029139200846,,17,3,14,15,0,49,34.6938775510204,6.12244897959184,28.5714285714286,30.6122448979592,0
202,1810,"Вельзен, или освобожденная Голландия",Глинка,5,Tragedy,17,1,5,0.724406376481056,0.834181462015424,0.767801016569138,0.602882793545723,,16,7,9,20,0,52,30.7692307692308,13.4615384615385,17.3076923076923,38.4615384615385,0
203,1810,Воздушные замки,Хмельницкий,0,Comedy,3,2,0,0.842382887314106,0.850422371050407,0.766502573660442,0.647231504321098,0.887449363867442,145,29,35,54,3,266,54.5112781954887,10.9022556390977,13.1578947368421,20.3007518796993,1.12781954887218
204,1810,Говорун,Хмельницкий,0,Comedy,3,9,0,0.842079259393629,0.821350736277444,0.784128685530863,0.618051654100418,0.545922815799713,121,14,38,40,1,214,56.5420560747664,6.54205607476636,17.7570093457944,18.6915887850467,0.467289719626168
205,1810,Молодые супруги,Грибоедов,0,Comedy,2,1,0,0.847862151052271,0.813151563916888,0.735987058281899,0.649138512089849,0.814216867089272,196,21,50,48,6,321,61.0591900311527,6.54205607476636,15.5763239875389,14.9532710280374,1.86915887850467
206,1810,"Не любо – не слушай, а лгать не мешай",Шаховской,0,Comedy,3,3,0,0.869508044199741,0.878332529749189,0.788405437785459,0.659627728648,0.831787064671516,282,21,83,77,4,467,60.3854389721627,4.49678800856531,17.7730192719486,16.4882226980728,0.856531049250535
207,1810,Пустодомы,Шаховской,1,Comedy,8,4,5,0.874925440215335,0.794430786371231,0.848840815239939,0.633866446358817,0.452355474233627,196,10,29,35,2,272,72.0588235294118,3.67647058823529,10.6617647058824,12.8676470588235,0.735294117647059
208,1810,Пустодомы,Шаховской,2,Comedy,8,4,5,0.868205216783349,0.905944900079207,0.828143523931503,0.680544450879097,0.932821532090505,186,33,50,26,3,298,62.4161073825503,11.0738255033557,16.7785234899329,8.7248322147651,1.00671140939597
209,1810,Пустодомы,Шаховской,3,Comedy,8,4,5,0.885816496693426,0.898556839674711,0.800279285344813,0.602404431572982,0.997820615768433,144,16,36,28,1,225,64,7.11111111111111,16,12.4444444444444,0.444444444444444
210,1810,Пустодомы,Шаховской,4,Comedy,8,4,5,0.873408280313015,0.810551234086355,0.778723084057371,0.597587078809738,,176,15,48,24,0,263,66.9201520912548,5.70342205323194,18.2509505703422,9.1254752851711,0
211,1810,Пустодомы,Шаховской,5,Comedy,8,4,5,0.853390489979614,0.846452040331704,0.779999714238303,0.61844526976347,0.74530428647995,139,14,35,20,2,210,66.1904761904762,6.66666666666667,16.6666666666667,9.52380952380952,0.952380952380952
212,1810,"Своя семья, или замужняя невеста",Шаховской,1,Comedy,3,5,3,0.849686277068518,0.779633655150731,0.779415547847748,0.683821162208915,0.480436950922012,153,15,23,48,1,240,63.75,6.25,9.58333333333333,20,0.416666666666667
213,1810,"Своя семья, или замужняя невеста",Шаховской,2,Comedy,3,5,3,0.859418919682503,0.835520206226243,0.754626440651277,0.656603900397696,0.728352506955465,110,18,34,41,3,206,53.3980582524272,8.7378640776699,16.504854368932,19.9029126213592,1.45631067961165
214,1810,"Своя семья, или замужняя невеста",Шаховской,3,Comedy,3,5,3,0.869328811370506,0.766511057552539,0.759492719614947,0.631137115151986,0.976264894008637,189,19,27,46,1,282,67.0212765957447,6.73758865248227,9.57446808510638,16.3120567375887,0.354609929078014
215,1810,"Урок кокеткам, или липецкие воды",Шаховской,1,Comedy,8,3,5,0.859259045521418,0.863581185539564,0.764125620617586,0.638257423639298,0.742140263319016,75,12,17,25,2,131,57.2519083969466,9.16030534351145,12.9770992366412,19.0839694656489,1.52671755725191
216,1810,"Урок кокеткам, или липецкие воды",Шаховской,2,Comedy,8,3,5,0.864035549781305,0.845575747581629,0.816084705080305,0.664416190825011,0.748961309591929,139,26,35,38,3,241,57.6763485477178,10.7883817427386,14.5228215767635,15.7676348547718,1.2448132780083
217,1810,"Урок кокеткам, или липецкие воды",Шаховской,3,Comedy,8,3,5,0.842514429022284,0.847945403793584,0.827910918565024,0.63900817305811,0.896931389967601,170,23,42,31,3,269,63.1970260223048,8.55018587360595,15.6133828996283,11.5241635687732,1.11524163568773
218,1810,"Урок кокеткам, или липецкие воды",Шаховской,4,Comedy,8,3,5,0.887257681578718,0.848226592654274,0.814113962407015,0.611565344756649,0.855265662074089,186,21,49,31,4,291,63.9175257731959,7.21649484536082,16.8384879725086,10.6529209621993,1.3745704467354
219,1810,"Урок кокеткам, или липецкие воды",Шаховской,5,Comedy,8,3,5,0.881023116965792,0.855991762876511,0.823582333035585,0.650211207410123,0.996935218572617,134,25,41,47,2,249,53.8152610441767,10.0401606425703,16.4658634538153,18.8755020080321,0.803212851405622
220,1820,Благородный театр,Загоскин,1,Comedy,12,5,4,0.865241933176775,0.805562746745569,0.819006349729455,0.635955154090314,0.790200213591258,213,27,69,37,6,352,60.5113636363636,7.67045454545455,19.6022727272727,10.5113636363636,1.70454545454545
221,1820,Благородный театр,Загоскин,2,Comedy,12,5,4,0.868867104729781,0.817229101532384,0.867077133872292,0.596147156927897,0.981855928897858,208,19,55,46,1,329,63.2218844984802,5.77507598784195,16.7173252279635,13.9817629179331,0.303951367781155
222,1820,Благородный театр,Загоскин,3,Comedy,12,5,4,0.892936837466466,0.848816612833425,0.798054912686348,0.675224936614602,,173,19,50,59,0,301,57.4750830564784,6.31229235880399,16.6112956810631,19.6013289036545,0
223,1820,Благородный театр,Загоскин,4,Comedy,12,5,4,0.892839996947183,0.777798101305962,0.819668496151765,0.658123703733567,0.630311369895935,225,10,60,62,1,358,62.8491620111732,2.79329608938548,16.7597765363129,17.31843575419,0.279329608938548
224,1820,Взаимные испытания,Хмельницкий,0,Comedy,2,2,0,0.886386463031677,0.804993838899665,0.778889037841974,0.600845146179199,0.891796380281448,207,36,43,40,4,330,62.7272727272727,10.9090909090909,13.030303030303,12.1212121212121,1.21212121212121
225,1820,"Воспитание, или вот приданое",Кокошкин,1,Comedy,7,4,4,0.843236428630703,0.818705177969403,0.820179346948862,0.689035695703591,0.738730776309967,136,18,32,68,5,259,52.5096525096525,6.94980694980695,12.3552123552124,26.2548262548263,1.93050193050193
226,1820,"Воспитание, или вот приданое",Кокошкин,2,Comedy,7,4,4,0.823546629665153,0.77583581776846,0.772425763747271,0.691084489003936,0.809624940156937,112,21,17,67,4,221,50.6787330316742,9.50226244343891,7.69230769230769,30.316742081448,1.80995475113122
227,1820,"Воспитание, или вот приданое",Кокошкин,3,Comedy,7,4,4,0.84144116161216,0.82830366066524,0.782060152954526,0.700349641032517,0.901750981807709,117,21,36,64,1,239,48.9539748953975,8.78661087866109,15.0627615062762,26.7782426778243,0.418410041841004
228,1820,"Воспитание, или вот приданое",Кокошкин,4,Comedy,7,4,4,0.832433302585895,0.71957939863205,0.84224094748497,0.648184951056134,,65,5,15,44,0,129,50.3875968992248,3.87596899224806,11.6279069767442,34.1085271317829,0
229,1820,Горе от ума,Грибоедов,1,Comedy,18,13,4,0.806125932176348,0.717513129115105,0.769056463614106,0.629596660011693,,71,6,16,38,0,131,54.1984732824428,4.58015267175573,12.2137404580153,29.0076335877863,0
230,1820,Горе от ума,Грибоедов,2,Comedy,18,13,4,0.817101535062457,0.857334554195404,0.823358245690664,0.595919013023377,0.626776218414307,86,6,30,28,1,151,56.953642384106,3.97350993377484,19.8675496688742,18.5430463576159,0.662251655629139
231,1820,Горе от ума,Грибоедов,3,Comedy,18,13,4,0.882018622995793,0.755618108170373,0.726105477751755,0.64402122852894,0.914515629410744,174,21,41,52,4,292,59.5890410958904,7.19178082191781,14.041095890411,17.8082191780822,1.36986301369863
232,1820,Горе от ума,Грибоедов,4,Comedy,18,13,4,0.843511605804617,0.579020589590073,0.818265011233668,0.604277866892517,0.626777410507202,55,2,31,32,1,121,45.4545454545455,1.65289256198347,25.6198347107438,26.4462809917355,0.826446280991736
234,1820,Лукавин,Писарев,1,Comedy,10,2,5,0.83488887127708,0.850859977304936,0.745052888989449,0.660491234064102,0.890830397605896,85,8,18,35,1,147,57.8231292517007,5.4421768707483,12.2448979591837,23.8095238095238,0.680272108843537
235,1820,Лукавин,Писарев,2,Comedy,10,2,5,0.830370844403903,0.821679309010506,0.738569586049943,0.674115910341865,0.964263290166855,90,14,21,38,2,165,54.5454545454545,8.48484848484849,12.7272727272727,23.030303030303,1.21212121212121
236,1820,Лукавин,Писарев,3,Comedy,10,2,5,0.836699352020354,0.846469839413961,0.789445829802546,0.653124790037832,0.815258741378784,127,18,29,31,1,206,61.6504854368932,8.7378640776699,14.0776699029126,15.0485436893204,0.485436893203883
237,1820,Лукавин,Писарев,4,Comedy,10,2,5,0.858979792557946,0.800043676048517,0.794335800409317,0.697341222895516,,129,16,40,45,0,230,56.0869565217391,6.95652173913044,17.3913043478261,19.5652173913044,0
238,1820,Лукавин,Писарев,5,Comedy,10,2,5,0.857475265860558,0.812764510512352,0.809091971679167,0.65228994119735,0.785148064295451,102,16,33,21,3,175,58.2857142857143,9.14285714285714,18.8571428571429,12,1.71428571428571
239,1820,Наследница,Писарев,1,Comedy,3,1,1,0.85282903943743,0.799819336696105,0.758875837144644,0.645256240041025,0.867831607659658,175,22,46,62,3,308,56.8181818181818,7.14285714285714,14.9350649350649,20.1298701298701,0.974025974025974
240,1820,Поездка в Кронштадт,Писарев,1,Comedy,6,4,3,0.833923211637533,0.786851172645887,0.778484000691346,0.691634576868367,,106,18,28,37,0,189,56.0846560846561,9.52380952380952,14.8148148148148,19.5767195767196,0
241,1820,Поездка в Кронштадт,Писарев,2,Comedy,6,4,3,0.883148229475749,0.792953999269576,0.808276252902072,0.694809726978603,0.739240229129791,118,21,23,38,2,202,58.4158415841584,10.3960396039604,11.3861386138614,18.8118811881188,0.99009900990099
